"","Var1","Freq"
"3873","rozwiązanie",5
"3874","rozwój",4
"3875","róża",1
"3876","różne",1
"3877","różokrzyżowców",1
"3878","rp",20
"3879","rsw",1
"3880","rubieży",1
"3881","rubik",1
"3882","ruch",18
"3883","ruchome",1
"3884","ruchu",2
"3885","ruchy",1
"3886","rudawskiego",2
"3887","rüdiger",1
"3888","rudnicki",1
"3889","rudolf",2
"3890","rudy",1
"3891","ruin",1
"3892","rumuńska",1
"3893","rumuński",1
"3894","rusi",2
"3895","ruskich",1
"3896","ruszd",1
"3897","rybak",1
"3898","rycerstwa",2
"3899","rycerz",2
"3900","rycerza",1
"3901","rycerze",4
"3902","rydzśmigły",1
"3903","ryksa",1
"3904","rynek",4
"3905","rynku",1
"3906","ryski",1
"3907","rysy",1
"3908","ryszard",5
"3909","ryśka",1
"3910","rywalizacja",1
"3911","rzadkiej",1
"3912","rząd",8
"3913","rządowej",1
"3914","rządów",1
"3915","rządził",1
"3916","rzecz",3
"3917","rzeczny",1
"3918","rzeczpospolita",5
"3919","rzeczpospolitej",9
"3920","rzeczypospolita",1
"3921","rzeczypospolitej",9
"3922","rzeczywistości",1
"3923","rzeczywistość",4
"3924","rzeczywiście",1
"3925","rzemiosła",1
"3926","rzesza",1
"3927","rzeszą",1
"3928","rzeszę",1
"3929","rzeszy",6
"3930","rzezi",1
"3931","rzezie",1
"3932","rzeź",4
"3933","rzeźnik",1
"3934","rzuca",1
"3935","rzymianie",1
"3936","rzymie",2
"3937","rzymska",10
"3938","rzymskich",2
"3939","rzymskie",4
"3940","rzymskiej",2
"3941","rzymskim",3
"3942","rzymu",4
"3943","s",3
"3944","sabinki",1
"3945","sade",1
"3946","sadysta",1
"3947","saga",1
"3948","sagi",1
"3949","saharze",1
"3950","saintexupéry",1
"3951","sakiewka",2
"3952","saladyn",3
"3953","salaminą",1
"3954","salazara",1
"3955","salezy",1
"3956","salony",1
"3957","salza",1
"3958","sam",2
"3959","samochodu",1
"3960","samolotach",1
"3961","samorządów",1
"3962","samozwańca",1
"3963","samych",1
"3964","santa",1
"3965","sarajewo",1
"3966","sarmacka",1
"3967","sarmacki",1
"3968","sarmackie",1
"3969","satanista",1
"3970","satyryczny",1
"3971","savoirevivre",1
"3972","savonarola",1
"3973","sąd",2
"3974","sądowa",1
"3975","sądowe",1
"3976","sądownictwo",1
"3977","sądowy",1
"3978","sąsiadów",1
"3979","sąsiedztwa",1
"3980","sb",2
"3981","schedę",1
"3982","schindlera",1
"3983","schizma",1
"3984","schizmy",1
"3985","schlieffena",1
"3986","schody",1
"3987","sciencefiction",1
"3988","scotta",1
"3989","scrabble",1
"3990","secesyjna",2
"3991","secesyjnej",1
"3992","sechnaill",1
"3993","sejm",3
"3994","sejmu",1
"3995","sekretarz",1
"3996","sekretarza",3
"3997","seksualne",2
"3998","seksualność",1
"3999","selfmade",2
"4000","semiramidy",1
"4001","sen",2
"4002","senatu",1
"4003","sendler",1
"4004","sennacheryba",1
"4005","sensacja",1
"4006","serca",1
"4007","serce",3
"4008","sercu",1
"4009","seriale",1
"4010","serii",1
"4011","serum",1
"4012","service",1
"4013","sesja",1
"4014","sewastopolem",1
"4015","seweryn",2
"4016","sfałszowanej",1
"4017","sforza",1
"4018","shackleton",1
"4019","shermana",2
"4020","siczowi",1
"4021","siczowych",2
"4022","siedem",1
"4023","siedmiodniowa",1
"4024","siedmiogrodu",1
"4025","siedmioletniej",1
"4026","siedmiu",1
"4027","siedzą",1
"4028","siedziba",1
"4029","siemiradzki",1
"4030","siemowit",1
"4031","sienickim",1
"4032","siergieja",1
"4033","sierpień",3
"4034","sierpnia",5
"4035","sierpniowych",1
"4036","sikora",1
"4037","sikorski",1
"4038","sił",2
"4039","siła",1
"4040","siły",3
"4041","siodle",1
"4042","siostra",1
"4043","siostry",1
"4044","siostrzenica",1
"4045","siódmy",1
"4046","siwych",1
"4047","sj",1
"4048","skacząca",1
"4049","skamandra",1
"4050","skandal",2
"4051","skandale",1
"4052","skandalista",1
"4053","skandalu",1
"4054","skanderbega",1
"4055","skandynawii",2
"4056","skarbów",2
"4057","skarbu",1
"4058","skazani",1
"4059","skazy",1
"4060","skąpa",1
"4061","skłócona",1
"4062","sknera",1
"4063","skoków",1
"4064","skorpion",1
"4065","skorzeny",1
"4066","skowronki",1
"4067","skręcona",1
"4068","skromne",1
"4069","skromny",1
"4070","skrócie",2
"4071","skrócona",1
"4072","skryptorium",1
"4073","skuteczni",1
"4074","skuteczność",2
"4075","skuteczny",1
"4076","skutek",1
"4077","skutki",1
"4078","slalom",1
"4079","słabość",1
"4080","sława",1
"4081","sławek",1
"4082","słonie",2
"4083","słońca",1
"4084","słoński",1
"4085","słowa",5
"4086","słowian",1
"4087","słowianie",1
"4088","słowiańscy",1
"4089","słowiańskim",1
"4090","słowiańszczyzną",1
"4091","słowo",1
"4092","słów",7
"4093","służba",2
"4094","służbie",4
"4095","służy",1
"4096","służyli",1
"4097","służyła",1
"4098","słynne",1
"4099","słynnego",1
"4100","słynnej",1
"4101","słynnych",1
"4102","smok",3
"4103","smoka",1
"4104","smoleńskiej",5
"4105","smosarska",1
"4106","smutna",1
"4107","smutny",1
"4108","sobiborze",1
"4109","sobieski",2
"4110","sobieskiego",2
"4111","soboru",1
"4112","sobór",2
"4113","society",1
"4114","socjalistyczna",1
"4115","socjologii",1
"4116","socrealistyczny",1
"4117","socyaliści",1
"4118","sojusz",1
"4119","sojusznicze",2
"4120","sokala",2
"4121","sokolnicki",1
"4122","sokrat",1
"4123","sokrates",2
"4124","soli",1
"4125","solidarności",5
"4126","solidarność",2
"4127","sonda",1
"4128","sonderaktion",1
"4129","sonderkommando",1
"4130","song",1
"4131","sopotu",4
"4132","sorge",1
"4133","sowieci",1
"4134","sowiecka",2
"4135","sowieckich",2
"4136","sowieckie",2
"4137","sowieckim",1
"4138","sowietów",1
"4139","sowiety",1
"4140","sowietyzacja",3
"4141","sowizdrzalski",1
"4142","sowizdrzał",5
"4143","spacer",1
"4144","spacerowała",1
"4145","spadkobiercy",1
"4146","sparta",2
"4147","specjalne",3
"4148","spędzanego",1
"4149","spintriae",1
"4150","spirytyści",1
"4151","spod",3
"4152","spojrzenie",1
"4153","spokojny",1
"4154","spokoju",1
"4155","społeczeństwie",1
"4156","społeczeństwo",1
"4157","społeczna",1
"4158","społeczne",4
"4159","społecznik",1
"4160","społecznogospodarcze",1
"4161","społecznogospodarczy",1
"4162","społeczności",2
"4163","sportowa",1
"4164","sportowiec",1
"4165","sportowy",8
"4166","sportowym",1
"4167","sportu",4
"4168","sporu",1
"4169","spory",3
"4170","spotkania",1
"4171","spódnicy",1
"4172","spór",10
"4173","sprawa",5
"4174","sprawiedliwi",1
"4175","sprawiedliwością",1
"4176","sprośny",1
"4177","sprowokowali",1
"4178","sprzeciw",1
"4179","sprzed",20
"4180","spuścizny",1
"4181","sputnik",2
"4182","srebrenicy",1
"4183","srebrne",1
"4184","srebro",1
"4185","ss",1
"4186","ssmanów",1
"4187","stabilizacji",1
"4188","stachniuk",1
"4189","stachury",1
"4190","stalin",3
"4191","stalina",2
"4192","stalingrad",1
"4193","stalingradem",1
"4194","stalinizacji",1
"4195","stalinizm",3
"4196","stalinowski",1
"4197","stalinowskie",1
"4198","stalinowskiej",4
"4199","stalowa",1
"4200","stał",3
"4201","stała",1
"4202","stan",5
"4203","stanach",1
"4204","stanął",3
"4205","stanic",1
"4206","stanie",1
"4207","stanisław",11
"4208","stanisława",5
"4209","stanisławowskich",1
"4210","stanów",2
"4211","stanu",9
"4212","stany",2
"4213","stara",3
"4214","starcie",7
"4215","starego",2
"4216","starhemberg",1
"4217","staropolska",1
"4218","staropolskie",1
"4219","staropolsku",5
"4220","starożytne",4
"4221","starożytnego",12
"4222","starożytnej",1
"4223","starożytni",1
"4224","starożytności",4
"4225","starożytnych",2
"4226","starożytnym",2
"4227","stary",2
"4228","starym",2
"4229","starynkiewicz",1
"4230","stasia",2
"4231","staszic",1
"4232","stateczni",1
"4233","statuty",1
"4234","stauffenberg",1
"4235","stawka",1
"4236","stefan",4
"4237","stefana",2
"4238","stepinac",1
"4239","stepu",1
"4240","stereotypami",1
"4241","stettin",1
"4242","stirling",1
"4243","sto",1
"4244","stoczni",2
"4245","stocznia",2
"4246","stole",1
"4247","stosunek",3
"4248","stosunki",1
"4249","stół",1
"4250","stóp",1
"4251","strach",2
"4252","stracił",1
"4253","strajk",2
"4254","strajkach",1
"4255","strajków",1
"4256","strasząca",1
"4257","strategia",1
"4258","strategic",1
"4259","strategicznej",1
"4260","straż",1
"4261","strażniczka",1
"4262","straży",1
"4263","strącenie",1
"4264","street",1
"4265","stroju",1
"4266","stron",1
"4267","strona",1
"4268","stronę",1
"4269","stronie",2
"4270","struktur",1
"4271","struktura",2
"4272","strzał",1
"4273","strzelców",4
"4274","strzelcy",1
"4275","strzelecki",3
"4276","strzelisz",1
"4277","studenci",1
"4278","studencki",1
"4279","studenta",1
"4280","studentów",1
"4281","studies",1
"4282","studiów",1
"4283","studium",1
"4284","studziankami",1
"4285","stulecie",1
"4286","stuletni",1
"4287","stuletnia",1
"4288","stworzenie",1
"4289","stworzył",1
"4290","styczeń",1
"4291","stycznia",5
"4292","styczniowego",4
"4293","styczniowi",1
"4294","styczniowym",1
"4295","styl",1
"4296","stylu",1
"4297","subiektywny",5
"4298","subtelni",1
"4299","sufrażystki",1
"4300","sukces",4
"4301","sukcesem",1
"4302","sukcesu",1
"4303","sukcesy",1
"4304","sulejman",1
"4305","sułtana",1
"4306","sunsin",1
"4307","superbohater",1
"4308","superfortress",1
"4309","superprodukcje",1
"4310","superszpieg",1
"4311","superszpiega",1
"4312","supremacji",1
"4313","surkonty",1
"4314","surowa",1
"4315","sushi",1
"4316","sutanna",1
"4317","swastyką",1
"4318","swawole",1
"4319","swen",1
"4320","swoich",1
"4321","swoją",1
"4322","swój",1
"4323","syberia",1
"4324","syberii",2
"4325","syberyjski",1
"4326","syberyjskim",1
"4327","sybilla",1
"4328","sybillińskie",1
"4329","sybiru",1
"4330","sycylia",1
"4331","sygnały",1
"4332","sygurda",1
"4333","syjoniści",1
"4334","syjonizm",1
"4335","syjonizmu",1
"4336","syjonu",1
"4337","symbol",4
"4338","symbolika",3
"4339","symbolu",2
"4340","symfonie",2
"4341","sympatyczniejsza",1
"4342","syn",2
"4343","synaju",1
"4344","syryjscy",1
"4345","systemach",1
"4346","systemie",1
"4347","systemowi",1
"4348","systemu",3
"4349","sytuacji",1
"4350","szabla",2
"4351","szachownica",1
"4352","szachy",1
"4353","szacunku",1
"4354","szaleniec",2
"4355","szaleństwo",4
"4356","szalone",1
"4357","szalonego",1
"4358","szalony",1
"4359","szamanizm",1
"4360","szansa",2
"4361","szansy",2
"4362","szantażysta",1
"4363","szara",2
"4364","szarlatani",1
"4365","szatana",2
"4366","szczecinem",1
"4367","szczęścia",1
"4368","szczurów",1
"4369","szczycie",1
"4370","szczyt",1
"4371","szczytu",2
"4372","szefa",1
"4373","szekspir",1
"4374","szela",1
"4375","szeliga",1
"4376","szendzielarz",1
"4377","szeregach",1
"4378","szermiercze",1
"4379","szerokich",1
"4380","szeut",1
"4381","szkic",1
"4382","szklanym",1
"4383","szkocji",2
"4384","szkocki",2
"4385","szkockich",1
"4386","szkockiej",2
"4387","szkolna",1
"4388","szkolnictwo",1
"4389","szkoły",3
"4390","szkuner",2
"4391","szkunera",1
"4392","szlachecki",1
"4393","szlachty",2
"4394","szlakiem",1
"4395","szolcrogozińskiego",1
"4396","szorstkiej",1
"4397","szósty",1
"4398","szpada",1
"4399","szpicbródka",1
"4400","szpiedzy",1
"4401","sztab",2
"4402","sztandary",1
"4403","sztetl",1
"4404","sztetł",1
"4405","sztolcman",1
"4406","sztuce",3
"4407","sztuka",4
"4408","szturmie",1
"4409","sztyletem",1
"4410","szubienice",1
"4411","szwadron",1
"4412","szwarce",1
"4413","szwecja",1
"4414","szwecji",2
"4415","szwedów",1
"4416","szwejka",1
"4417","szwy",1
"4418","szybkości",1
"4419","szyfrów",1
"4420","śladami",3
"4421","ślady",1
"4422","śląsk",3
"4423","śląska",2
"4424","śląskich",1
"4425","śląskie",12
"4426","śląskozagłębiowskie",1
"4427","śledcza",1
"4428","śledztwo",1
"4429","ślub",1
"4430","śmiała",1
"4431","śmiałego",1
"4432","śmiały",1
"4433","śmieje",1
"4434","śmierci",13
"4435","śmierć",14
"4436","śmiertelne",1
"4437","śmiertelny",2
"4438","średniowiecza",13
"4439","średniowieczna",3
"4440","średniowieczne",5
"4441","średniowiecznej",8
"4442","średniowieczni",1
"4443","średniowieczny",1
"4444","średniowiecznych",1
"4445","średniowiecznym",2
"4446","średniowieczu",7
"4447","środkowowschodniej",1
"4448","środku",1
"4449","środowisku",1
"4450","śródmiejski",1
"4451","śródmieścia",1
"4452","śródziemnego",2
"4453","św",7
"4454","świat",12
"4455","świata",29
"4456","światło",1
"4457","światły",1
"4458","światowa",5
"4459","światową",3
"4460","światowe",1
"4461","światowej",28
"4462","światowych",1
"4463","świąteczne",1
"4464","świąteczny",1
"4465","świecie",1
"4466","świeczek",1
"4467","świerczewski",1
"4468","świetle",9
"4469","święci",1
"4470","święta",12
"4471","święte",3
"4472","świętej",1
"4473","święto",2
"4474","świętochłowicachzgodzie",1
"4475","świętowali",1
"4476","świętujemy",1
"4477","święty",8
"4478","świętych",1
"4479","świętym",1
"4480","świnie",1
"4481","t",1
"4482","tadeusz",5
"4483","tadeusza",1
"4484","tahk",1
"4485","tajemnica",1
"4486","tajemnice",1
"4487","tajemnicy",1
"4488","tajemnicza",2
"4489","tajemnicze",2
"4490","tajna",1
"4491","tajni",1
"4492","tajwańska",1
"4493","talmud",1
"4494","tamę",1
"4495","tancerz",1
"4496","taniec",2
"4497","tank",1
"4498","tankowce",1
"4499","tańca",1
"4500","tańczący",2
"4501","tarcza",1
"4502","tarczy",1
"4503","targówku",1
"4504","targu",1
"4505","tarski",1
"4506","taśmy",1
"4507","tatarów",1
"4508","tatarski",1
"4509","tatarzy",2
"4510","tatrzańska",1
"4511","tawernie",1
"4512","taylor",2
"4513","tbilisi",1
"4514","tears",1
"4515","teatrze",1
"4516","techniki",1
"4517","teddy",2
"4518","teheran",1
"4519","telefonów",1
"4520","telegraficznych",1
"4521","telegram",1
"4522","teleki",1
"4523","telewizja",1
"4524","telewizji",1
"4525","telewizyjnej",1
"4526","temat",1
"4527","tematu",1
"4528","tematyka",1
"4529","templariusze",3
"4530","tennessee",1
"4531","teodora",1
"4532","teodory",1
"4533","teokrata",1
"4534","terenowe",1
"4535","terenów",1
"4536","terminatora",1
"4537","termopile",1
"4538","terras",1
"4539","terror",2
"4540","terrorysta",1
"4541","terrorystycznego",2
"4542","terrorystycznych",1
"4543","terroryzm",2
"4544","terroryzmu",1
"4545","tertulian",1
"4546","terytorialny",1
"4547","tesalonika",1
"4548","tesla",1
"4549","testament",1
"4550","testowa",3
"4551","tetmajera",1
"4552","texas",1
"4553","tęczą",1
"4554","tęczyńscy",1
"4555","the",1
"4556","theresienstadt",1
"4557","thietmar",1
"4558","this",1
"4559","thotmes",1
"4560","tienanmen",1
"4561","timofiejewicz",1
"4562","tintin",1
"4563","tiso",1
"4564","tito",1
"4565","tldr",1
"4566","tle",4
"4567","tłustych",1
"4568","tobago",1
"4569","tolku",1
"4570","tomasz",2
"4571","tomisław",1
"4572","tonie",1
"4573","topografia",1
"4574","topora",1
"4575","torcie",1
"4576","torpedy",2
"4577","tortur",1
"4578","tortury",1
"4579","torunia",1
"4580","tostera",1
"4581","totalitarnej",1
"4582","totalitaryzm",1
"4583","totalna",2
"4584","totalnej",1
"4585","toulouselautrec",1
"4586","towarzyskie",1
"4587","towarzystwa",1
"4588","towarzysz",2
"4589","towarzysza",2
"4590","towton",1
"4591","tradycja",3
"4592","tradycją",1
"4593","tradycje",3
"4594","tradycji",1
"4595","tragedia",4
"4596","tragiczna",1
"4597","tragiczne",1
"4598","tragiczny",3
"4599","trajan",1
"4600","trakcie",1
"4601","traktat",2
"4602","traktatu",1
"4603","traktory",1
"4604","tramwaj",1
"4605","transformacja",1
"4606","transoceaniczne",1
"4607","trapezunt",1
"4608","treści",1
"4609","triumf",4
"4610","trocki",1
"4611","trojanowski",1
"4612","trojga",1
"4613","tron",3
"4614","tronie",5
"4615","tronujący",1
"4616","trosce",1
"4617","trójcy",1
"4618","trójkąt",1
"4619","trójmieście",1
"4620","trudna",1
"4621","trudne",5
"4622","trudnej",1
"4623","trudny",2
"4624","trybuna",1
"4625","trybunał",1
"4626","trybuny",2
"4627","trzcianą",1
"4628","trzech",7
"4629","trzeci",1
"4630","trzecie",1
"4631","trzy",2
"4632","trzydziestoletniego",1
"4633","trzynastoletnia",1
"4634","tubylcy",1
"4635","tuđman",1
"4636","turcja",2
"4637","turcji",1
"4638","tureckiej",4
"4639","turing",1
"4640","turniej",1
"4641","turnieje",1
"4642","turystów",1
"4643","turystyka",1
"4644","tuwim",1
"4645","tuwima",1
"4646","twardowski",2
"4647","twarz",1
"4648","twarzą",1
"4649","twarzy",1
"4650","twierdza",2
"4651","twierdze",1
"4652","twierdzy",1
"4653","twórca",7
"4654","twórczości",5
"4655","twórczość",1
"4656","tybru",1
"4657","tyfusowej",1
"4658","tygodnie",1
"4659","tygodnika",1
"4660","typowe",1
"4661","typowy",1
"4662","tyran",1
"4663","tys",1
"4664","tysiąclecie",1
"4665","tytan",2
"4666","tytana",1
"4667","tytoń",1
"4668","tzw",3
"4669","ub",5
"4670","ubecki",1
"4671","ubootów",1
"4672","ucha",1
"4673","ucieczka",3
"4674","ucieka",1
"4675","uciekł",1
"4676","uczeń",1
"4677","uczniowie",1
"4678","uczona",2
"4679","uczuciowość",1
"4680","udział",3
"4681","ugody",1
"4682","ujarzmił",1
"4683","ujściu",1
"4684","ukazał",1
"4685","układ",4
"4686","ukłonem",1
"4687","ukraina",1
"4688","ukrainie",2
"4689","ukraińców",1
"4690","ukraińcy",1
"4691","ukraińscy",2
"4692","ukraińskich",2
"4693","ukraińskiej",1
"4694","ukryciu",1
"4695","ukształtowały",1
"4696","ulhaq",2
"4697","ulic",1
"4698","ulicach",1
"4699","ulicę",1
"4700","ulicy",1
"4701","ultimatum",1
"4702","ulysses",2
"4703","ułanów",2
"4704","umie",1
"4705","umysłu",1
"4706","unia",2
"4707","unię",1
"4708","unii",1
"4709","unijnej",1
"4710","uniknął",1
"4711","uniknęli",1
"4712","unitów",1
"4713","uniwersalistyczny",1
"4714","uniwersalna",1
"4715","uniwersalny",1
"4716","uniwersytety",1
"4717","upadek",14
"4718","upadku",4
"4719","upadła",2
"4720","upadło",1
"4721","upiory",1
"4722","upodobania",1
"4723","upokarzania",1
"4724","upowszechnianie",1
"4725","uratował",1
"4726","uratowanie",1
"4727","urbana",1
"4728","urocze",1
"4729","urodziny",3
"4730","urok",1
"4731","urugwaju",1
"4732","urwie",1
"4733","urząd",1
"4734","urzędowy",1
"4735","usa",8
"4736","usługi",1
"4737","uss",1
"4738","ussuri",2
"4739","ustawy",2
"4740","ustrojowoprawne",1
"4741","ustrojowym",1
"4742","ustrój",1
"4743","uświęcenie",1
"4744","utopia",1
"4745","utraciła",1
"4746","utworzenie",2
"4747","utwór",1
"4748","uwag",3
"4749","uwagi",2
"4750","uwięzi",1
"4751","uwłaszczenie",1
"4752","uznać",1
"4753","używek",1
"4754","v",7
"4755","valera",1
"4756","verdun",1
"4757","veto",1
"4758","vi",3
"4759","vichy",1
"4760","video",1
"4761","vii",2
"4762","viii",2
"4763","viiiix",1
"4764","viiivi",1
"4765","violet",1
"4766","viritim",1
"4767","vishniaca",1
"4768","vita",1
"4769","vivat",1
"4770","vivente",1
"4771","von",4
"4772","voyager",1
"4773","wacław",2
"4774","wacława",1
"4775","wagram",1
"4776","wajdy",1
"4777","wakacje",1
"4778","wakacyjnohandlowe",1
"4779","walce",8
"4780","walczą",1
"4781","walczącej",1
"4782","walczących",1
"4783","walczyć",2
"4784","walczyli",1
"4785","walentynowicz",1
"4786","walery",1
"4787","walezego",1
"4788","walk",1
"4789","walka",9
"4790","walkach",2
"4791","walki",5
"4792","walkiria",1
"4793","wallenstein",1
"4794","wał",2
"4795","wałęsa",1
"4796","wampir",2
"4797","wampira",1
"4798","wanda",3
"4799","wandalów",1
"4800","wannsee",1
"4801","warką",1
"4802","warkocze",1
"4803","warną",1
"4804","warneńczyk",1
"4805","warschau",1
"4806","warszawa",8
"4807","warszawą",1
"4808","warszawę",2
"4809","warszawiacy",1
"4810","warszawie",10
"4811","warszawska",4
"4812","warszawski",1
"4813","warszawskich",2
"4814","warszawskie",2
"4815","warszawskiego",5
"4816","warszawskiej",1
"4817","warszawskim",6
"4818","warszawy",8
"4819","wart",1
"4820","wasale",1
"4821","wasilewska",1
"4822","waszą",1
"4823","wat",1
"4824","watażka",1
"4825","watykanu",1
"4826","watykańskiego",1
"4827","wawelu",1
"4828","wawrzyniec",1
"4829","wawrzyńca",2
"4830","waza",7
"4831","wazów",5
"4832","ważna",1
"4833","wąsach",1
"4834","wąskotorowa",1
"4835","wątpliwości",1
"4836","wąwozie",1
"4837","wąż",1
"4838","wcieleń",1
"4839","wczasy",1
"4840","wczesna",1
"4841","wczesne",1
"4842","wczesnego",1
"4843","wczesnonowożytnej",1
"4844","wehrmachcie",1
"4845","wehrmachtu",1
"4846","welles",1
"4847","wells",1
"4848","wembley",2
"4849","weneckie",1
"4850","wenezuelskiego",1
"4851","werbowano",1
"4852","werbunkowe",1
"4853","werknummer",1
"4854","wersja",1
"4855","wesela",1
"4856","wesele",1
"4857","wespół",1
"4858","weterana",1
"4859","weterani",1
"4860","wezgłowia",1
"4861","węgier",1
"4862","węgierska",1
"4863","węgierski",1
"4864","węgierskiej",1
"4865","węgierskim",1
"4866","węgorzewo",1
"4867","węgry",1
"4868","węzeł",1
"4869","whisky",3
"4870","white",1
"4871","whitehall",1
"4872","wiarą",1
"4873","wiary",1
"4874","wiatr",1
"4875","wiatrem",2
"4876","widłobrody",1
"4877","widma",1
"4878","widmo",2
"4879","widziała",1
"4880","widzieliście",1
"4881","wie",1
"4882","wiech",1
"4883","wiechecki",1
"4884","wieczorem",1
"4885","wiedeńska",1
"4886","wiedeńskiej",1
"4887","wiedniem",1
"4888","wiedza",1
"4889","wiedział",2
"4890","wiek",3
"4891","wiekami",1
"4892","wieki",6
"4893","wieków",5
"4894","wieku",30
"4895","wielcy",1
"4896","wielickich",1
"4897","wielka",15
"4898","wielkanoc",1
"4899","wielkanocne",2
"4900","wielką",3
"4901","wielki",12
"4902","wielkich",5
"4903","wielkiego",7
"4904","wielkiej",7
"4905","wielkim",5
"4906","wielkopolskę",3
"4907","wielkopolski",1
"4908","wielkopolskim",1
"4909","wiemy",3
"4910","wieniawa",1
"4911","wieniawadługoszowski",1
"4912","wiersza",1
"4913","wiersze",1
"4914","wierze",1
"4915","wierzeń",1
"4916","wiesław",2
"4917","wiesława",1
"4918","wieszaniu",1
"4919","wietnamie",1
"4920","wieżowiec",1
"4921","większa",1
"4922","więzienia",1
"4923","więzieniu",1
"4924","więzień",1
"4925","więźnia",1
"4926","więźniarki",1
"4927","wigilia",2
"4928","wigilię",1
"4929","wikingowie",2
"4930","wikipedia",1
"4931","wiktoria",1
"4932","wileński",1
"4933","wileńskich",1
"4934","wileńskie",1
"4935","wileńskim",1
"4936","wileńszczyzna",1
"4937","wilhelm",1
"4938","wilhelmine",1
"4939","wilhelmstraße",1
"4940","wilków",1
"4941","william",2
"4942","williama",3
"4943","wilna",2
"4944","wina",1
"4945","wincentego",2
"4946","wincenty",3
"4947","winston",1
"4948","wiodło",1
"4949","wiosna",2
"4950","wiosnę",2
"4951","wisielcy",1
"4952","wisłą",1
"4953","wisły",2
"4954","wiśniowiecki",1
"4955","wiśniowieckiego",1
"4956","wiśniowskiego",1
"4957","with",1
"4958","witkacy",1
"4959","witold",1
"4960","witolda",1
"4961","witos",2
"4962","witosa",2
"4963","wizerunek",2
"4964","wizja",2
"4965","wizje",1
"4966","wizję",1
"4967","wizji",2
"4968","wizjoner",2
"4969","wizjonerskiej",1
"4970","wizna",1
"4971","władca",2
"4972","władców",1
"4973","władczyni",1
"4974","władysław",13
"4975","władysława",10
"4976","władze",1
"4977","władzę",3
"4978","władztwa",2
"4979","władzy",6
"4980","własnych",1
"4981","właściciel",1
"4982","włodzimierza",1
"4983","włoskie",3
"4984","włoskiego",1
"4985","włostowicu",1
"4986","wnętrz",1
"4987","wobec",12
"4988","woda",1
"4989","wodach",1
"4990","wodami",1
"4991","wodza",4
"4992","wojak",1
"4993","wojciech",1
"4994","wojciecha",3
"4995","wojciechowski",1
"4996","wojen",1
"4997","wojenna",6
"4998","wojenne",4
"4999","wojennego",6
"5000","wojennej",3
"5001","wojenny",3
"5002","wojennych",1
"5003","wojennym",1
"5004","wojewoda",1
"5005","wojewódzka",1
"5006","wojewódzkiej",1
"5007","wojna",39
"5008","wojną",3
"5009","wojnę",4
"5010","wojnie",11
"5011","wojny",54
"5012","wojownik",1
"5013","wojsk",1
"5014","wojska",5
"5015","wojsko",2
"5016","wojskowa",1
"5017","wojskowe",7
"5018","wojskowy",1
"5019","wojskowych",1
"5020","wojsku",1
"5021","wojtyła",1
"5022","wojtyły",1
"5023","wojujący",1
"5024","wokół",8
"5025","wola",1
"5026","wolą",1
"5027","wolff",1
"5028","woli",6
"5029","wolna",1
"5030","wolną",1
"5031","wolne",1
"5032","wolnego",3
"5033","wolnej",1
"5034","wolności",3
"5035","wolność",6
"5036","wolny",1
"5037","wolnych",2
"5038","wołyniu",1
"5039","wołyń",1
"5040","wołyński",1
"5041","wołyńskiego",1
"5042","wołyńskiej",1
"5043","woman",1
"5044","wódka",2
"5045","wódz",2
"5046","wpływa",1
"5047","wprowadzenia",1
"5048","wprowadzono",1
"5049","wroga",1
"5050","wrogowie",1
"5051","wrogów",1
"5052","wróg",1
"5053","wrzesień",4
"5054","wrzeszcz",1
"5055","września",9
"5056","wrześniowa",1
"5057","wrześniową",1
"5058","wrześniowej",1
"5059","wrześniu",3
"5060","ws",3
"5061","wschodniej",1
"5062","wschodnim",1
"5063","wschód",1
"5064","wsi",1
"5065","wspaniały",1
"5066","wspomina",1
"5067","wspomnienia",2
"5068","wspomnieniach",1
"5069","wspomnienie",3
"5070","wspomnień",3
"5071","wspólne",1
"5072","wspólnota",1
"5073","współczesnej",1
"5074","współczesności",2
"5075","współczesnością",1
"5076","współczesnych",2
"5077","współpracownicy",1
"5078","współpracy",1
"5079","wstanie",1
"5080","wstęp",1
"5081","wstrząsnęła",1
"5082","wstydliwy",1
"5083","wszech",1
"5084","wszechstronny",1
"5085","wszędzie",1
"5086","wśród",2
"5087","wunderwaffe",1
"5088","wybaczamy",1
"5089","wybaczenie",1
"5090","wybiera",1
"5091","wybierano",1
"5092","wybitny",1
"5093","wyborów",1
"5094","wybory",1
"5095","wybór",3
"5096","wybrał",2
"5097","wybrana",1
"5098","wybranych",4
"5099","wybrzeża",1
"5100","wybrzeże",1
"5101","wybuch",1
"5102","wybuchła",1
"5103","wybuchu",6
"5104","wycofujący",1
"5105","wydaniu",1
"5106","wydarzyć",1
"5107","wydarzyło",1
"5108","wydatnych",1
"5109","wydawał",1
"5110","wyglądać",1
"5111","wyglądał",1
"5112","wyglądała",5
"5113","wyglądały",1
"5114","wygnanie",1
"5115","wygnaniu",2
"5116","wygnańca",1
"5117","wygrać",2
"5118","wygrał",1
"5119","wygrana",2
"5120","wygranej",1
"5121","wyklęci",1
"5122","wyklętego",1
"5123","wyklętych",1
"5124","wyklętym",1
"5125","wykorzystanie",1
"5126","wymaga",1
"5127","wymknęły",1
"5128","wymuszona",1
"5129","wynalazca",1
"5130","wynalazków",1
"5131","wynalazku",1
